,Username,Display_Name,Gender,notebook_url,code_location,labels,top_labels
549,harshkothari21,Harsh Kothari21,male,https://www.kaggle.com/code/harshkothari21/plotting-in-python-learn-steps-by-steps,D:\learning\thesis\male\harshkothari21\plotting-in-python-learn-steps-by-steps.ipynb,"['YouTube video likes by corey schafer github', 'Titanic - Machine Learning from Disaster']",{'Titanic - Machine Learning from Disaster'}
550,nisasoylu,Nisa Soylu,female,https://www.kaggle.com/code/nisasoylu/credit-card-fraud-detection-with-cnn-99-accuracy,D:\learning\thesis\female\nisasoylu\credit-card-fraud-detection-with-cnn-99-accuracy.ipynb,['Credit Card Fraud Detection'],{'Credit Card Fraud Detection'}
551,akanksha10,Akanksha Srivastava,female,https://www.kaggle.com/code/akanksha10/titanic,D:\learning\thesis\female\akanksha10\titanic.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
552,fathimashemeema,Fathima Shemeema,female,https://www.kaggle.com/code/fathimashemeema/linearregressionmodel-titanic,D:\learning\thesis\female\fathimashemeema\linearregressionmodel-titanic.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
553,sardorabdirayimov,Sardor Abdirayimov,male,https://www.kaggle.com/code/sardorabdirayimov/intro-to-titanic,D:\learning\thesis\male\sardorabdirayimov\intro-to-titanic.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
554,anjusukumaran4,Anju Sukumaran,female,https://www.kaggle.com/code/anjusukumaran4/data-analysis-using-pivot-tables,D:\learning\thesis\female\anjusukumaran4\data-analysis-using-pivot-tables.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
555,suzukifelipe,Felipe Suzuki,male,https://www.kaggle.com/code/suzukifelipe/randomforestclassifier-for-beginners,D:\learning\thesis\male\suzukifelipe\randomforestclassifier-for-beginners.ipynb,['Spaceship Titanic'],{'Spaceship Titanic'}
556,agsam23,Abhishek Gupta,male,https://www.kaggle.com/code/agsam23/pca-vs-t-sne,D:\learning\thesis\male\agsam23\pca-vs-t-sne.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
557,nicklitwinow,Nick Litwinow,male,https://www.kaggle.com/code/nicklitwinow/spaceship-titanic-max-accuracy-0-80102,D:\learning\thesis\male\nicklitwinow\spaceship-titanic-max-accuracy-0-80102.ipynb,['Spaceship Titanic'],{'Spaceship Titanic'}
558,anjusukumaran4,Anju Sukumaran,female,https://www.kaggle.com/code/anjusukumaran4/spaceship-titanic,D:\learning\thesis\female\anjusukumaran4\spaceship-titanic.ipynb,['Spaceship Titanic'],{'Spaceship Titanic'}
559,maximkazantsev,Maxim Kazantsev,male,https://www.kaggle.com/code/maximkazantsev/tps-11-21-eda-xgboost-optuna,D:\learning\thesis\male\maximkazantsev\tps-11-21-eda-xgboost-optuna.ipynb,['Tabular Playground Series - Nov 2021'],{'Tabular Playground Series - Nov 2021'}
560,melikedilekci,Melike Dilekci,female,https://www.kaggle.com/code/melikedilekci/mobile-price-eda,D:\learning\thesis\female\melikedilekci\mobile-price-eda.ipynb,['Mobile Price Classification'],{'Mobile Price Classification'}
561,ivaneleskin,Ivan Eleskin,male,https://www.kaggle.com/code/ivaneleskin/key-concepts-of-eda-for-house-prices,D:\learning\thesis\male\ivaneleskin\key-concepts-of-eda-for-house-prices.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
562,tracyporter,Tracy Porter,female,https://www.kaggle.com/code/tracyporter/ameshouse-prices-remove-low-freq-rows,D:\learning\thesis\female\tracyporter\ameshouse-prices-remove-low-freq-rows.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
563,shaimaa1234,Shaimaa Othman,female,https://www.kaggle.com/code/shaimaa1234/predict-survival-on-the-titanic-random-forest,D:\learning\thesis\female\shaimaa1234\predict-survival-on-the-titanic-random-forest.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
564,parulpandey,Parul Pandey,female,https://www.kaggle.com/code/parulpandey/getting-started-with-nlp-feature-vectors,D:\learning\thesis\female\parulpandey\getting-started-with-nlp-feature-vectors.ipynb,['Natural Language Processing with Disaster Tweets'],{'Natural Language Processing with Disaster Tweets'}
565,mortrest,Ali Falahati,male,https://www.kaggle.com/code/mortrest/house-price-prediction,D:\learning\thesis\male\mortrest\house-price-prediction.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
566,stefancomanita,Stefan Comanita,male,https://www.kaggle.com/code/stefancomanita/digit-recognizer-using-feed-forward-nn-in-pytorch,D:\learning\thesis\male\stefancomanita\digit-recognizer-using-feed-forward-nn-in-pytorch.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
567,smritisingh1997,Smriti,female,https://www.kaggle.com/code/smritisingh1997/titanic-data-analysis,D:\learning\thesis\female\smritisingh1997\titanic-data-analysis.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
568,phul65,Pascal Hulot,male,https://www.kaggle.com/code/phul65/titanic-notebook-0-81339,D:\learning\thesis\male\phul65\titanic-notebook-0-81339.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
569,ananyagiliyal7,Ananya Giliyal,female,https://www.kaggle.com/code/ananyagiliyal7/passenger-prediction-spaceship-titanic,D:\learning\thesis\female\ananyagiliyal7\passenger-prediction-spaceship-titanic.ipynb,['Spaceship Titanic'],{'Spaceship Titanic'}
570,carlkirstein,Carl Kirstein,male,https://www.kaggle.com/code/carlkirstein/breast-cancer-wisconsin-set-92,D:\learning\thesis\male\carlkirstein\breast-cancer-wisconsin-set-92.ipynb,['Breast Cancer Wisconsin (Diagnostic) Data Set'],{'Breast Cancer Wisconsin (Diagnostic) Data Set'}
571,jrreda,Mahmoud Reda,male,https://www.kaggle.com/code/jrreda/disaster-tweets-nlp-using-sklearn-nltk,D:\learning\thesis\male\jrreda\disaster-tweets-nlp-using-sklearn-nltk.ipynb,['Natural Language Processing with Disaster Tweets'],{'Natural Language Processing with Disaster Tweets'}
572,kushal1506,kushal Agrawal,male,https://www.kaggle.com/code/kushal1506/titanic-81-1-leader-board-score-guaranteed,D:\learning\thesis\male\kushal1506\titanic-81-1-leader-board-score-guaranteed.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
573,ahmedewida,Ahmed Ewida,male,https://www.kaggle.com/code/ahmedewida/covid-19-tasks-filtering-using-gensim-similarity,D:\learning\thesis\male\ahmedewida\covid-19-tasks-filtering-using-gensim-similarity.ipynb,['COVID-19 Open Research Dataset Challenge (CORD-19)'],{'COVID-19 Open Research Dataset Challenge (CORD-19)'}
574,marychin,Mary Chin,female,https://www.kaggle.com/code/marychin/feature-importances-split-vs-gain-a-demo,D:\learning\thesis\female\marychin\feature-importances-split-vs-gain-a-demo.ipynb,['Iris Species'],{'Iris Species'}
575,gpreda,Gabriel Preda,male,https://www.kaggle.com/code/gpreda/kaggle-grandmasters-map,D:\learning\thesis\male\gpreda\kaggle-grandmasters-map.ipynb,"['Meta Kaggle-Master Achievements Snapshot', 'Meta Kaggle']",{'Meta Kaggle'}
576,minnieliang,Minnie Liang,female,https://www.kaggle.com/code/minnieliang/saliency-maps-melanoma,D:\learning\thesis\female\minnieliang\saliency-maps-melanoma.ipynb,['SIIM-ISIC Melanoma Classification'],{'SIIM-ISIC Melanoma Classification'}
577,patrickb1912,Prateek Bhardwaj,male,https://www.kaggle.com/code/patrickb1912/multiclass-classification-with-svms,D:\learning\thesis\male\patrickb1912\multiclass-classification-with-svms.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
578,vikasp,Vikas Pandey,male,https://www.kaggle.com/code/vikasp/mnist,D:\learning\thesis\male\vikasp\mnist.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
579,mahmoudyasser,Mahmoud Yasser,male,https://www.kaggle.com/code/mahmoudyasser/exercise-introduction,D:\learning\thesis\male\mahmoudyasser\exercise-introduction.ipynb,['Housing Prices Competition for Kaggle Learn Users'],{'Housing Prices Competition for Kaggle Learn Users'}
580,matsuik,Kazuhiro,male,https://www.kaggle.com/code/matsuik/maxlen70-ensemble-w-o-lstm-para-elu-optuna,D:\learning\thesis\male\matsuik\maxlen70-ensemble-w-o-lstm-para-elu-optuna.ipynb,['Quora Insincere Questions Classification'],{'Quora Insincere Questions Classification'}
581,vikassingh1996,Vikas Singh,male,https://www.kaggle.com/code/vikassingh1996/titanic-exploratory-data-analysis-the-beginning,D:\learning\thesis\male\vikassingh1996\titanic-exploratory-data-analysis-the-beginning.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
582,renaudgendron,Renaud Gendron,male,https://www.kaggle.com/code/renaudgendron/logistic-regression-0-97-vs-knn-0-98,D:\learning\thesis\male\renaudgendron\logistic-regression-0-97-vs-knn-0-98.ipynb,['Iris Species'],{'Iris Species'}
583,gitanjali1425,Gitanjali Wadhwa,female,https://www.kaggle.com/code/gitanjali1425/house-price-regression,D:\learning\thesis\female\gitanjali1425\house-price-regression.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
584,vamsikrishnab,Vamsi Krishna B,male,https://www.kaggle.com/code/vamsikrishnab/tps-nov-eda-and-catboost,D:\learning\thesis\male\vamsikrishnab\tps-nov-eda-and-catboost.ipynb,['Tabular Playground Series - Nov 2021'],{'Tabular Playground Series - Nov 2021'}
585,khkuggle,Khadija BN,female,https://www.kaggle.com/code/khkuggle/don-t-know-which-visualisation-to-use,D:\learning\thesis\female\khkuggle\don-t-know-which-visualisation-to-use.ipynb,"['Titanic', 'Titanic - Machine Learning from Disaster']",{'Titanic - Machine Learning from Disaster'}
586,carlmcbrideellis,Carl McBride Ellis,male,https://www.kaggle.com/code/carlmcbrideellis/jane-street-eda-of-day-0-and-feature-importance,D:\learning\thesis\male\carlmcbrideellis\jane-street-eda-of-day-0-and-feature-importance.ipynb,['Jane Street Market Prediction'],{'Jane Street Market Prediction'}
587,ateplyuk,Alexander Teplyuk,male,https://www.kaggle.com/code/ateplyuk/pytorch-mnist-easy-starter,D:\learning\thesis\male\ateplyuk\pytorch-mnist-easy-starter.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
588,ggsri123,Srinidhi,female,https://www.kaggle.com/code/ggsri123/titanic-using-glm-svm-rf-xgboost-80-89-acc,D:\learning\thesis\female\ggsri123\titanic-using-glm-svm-rf-xgboost-80-89-acc.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
589,dianalaveena,Diana Laveena DSouza,female,https://www.kaggle.com/code/dianalaveena/digit-recognizer-pytorch-transferlearning-resnet,D:\learning\thesis\female\dianalaveena\digit-recognizer-pytorch-transferlearning-resnet.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
590,sujan97,Sujan Shirol,male,https://www.kaggle.com/code/sujan97/exercise-missing-values,D:\learning\thesis\male\sujan97\exercise-missing-values.ipynb,['Housing Prices Competition for Kaggle Learn Users'],{'Housing Prices Competition for Kaggle Learn Users'}
591,rzatemizel,rıza temizel,female,https://www.kaggle.com/code/rzatemizel/feature-engineering-optuna-stacked-pipe,D:\learning\thesis\female\rzatemizel\feature-engineering-optuna-stacked-pipe.ipynb,['Housing Prices Competition for Kaggle Learn Users'],{'Housing Prices Competition for Kaggle Learn Users'}
592,kamalkhumar,Kamal Khumar,male,https://www.kaggle.com/code/kamalkhumar/disaster-tweets-classification-using-spacy,D:\learning\thesis\male\kamalkhumar\disaster-tweets-classification-using-spacy.ipynb,['Natural Language Processing with Disaster Tweets'],{'Natural Language Processing with Disaster Tweets'}
593,yw6916,Raymond Wang,male,https://www.kaggle.com/code/yw6916/where-to-start-feature-extract-correlation-matrix,D:\learning\thesis\male\yw6916\where-to-start-feature-extract-correlation-matrix.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
594,vitorgamalemos,Vítor Gama Lemos,male,https://www.kaggle.com/code/vitorgamalemos/multinomial-logistic-regression-from-scratch,D:\learning\thesis\male\vitorgamalemos\multinomial-logistic-regression-from-scratch.ipynb,['Iris Species'],{'Iris Species'}
595,asmaabdolahpoor,asma abdollah poor,female,https://www.kaggle.com/code/asmaabdolahpoor/digit-recognizer-svm-keras-score-99,D:\learning\thesis\female\asmaabdolahpoor\digit-recognizer-svm-keras-score-99.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
596,alturutin,Aleks Turutin,male,https://www.kaggle.com/code/alturutin/moa-mlp-gelu,D:\learning\thesis\male\alturutin\moa-mlp-gelu.ipynb,"['MoA scripts', 'MoA models', 'Mechanisms of Action (MoA) Prediction']",{'Mechanisms of Action (MoA) Prediction'}
597,mahmoudlimam,Mahmoud Limam,male,https://www.kaggle.com/code/mahmoudlimam/stroke-eda-random-sampling,D:\learning\thesis\male\mahmoudlimam\stroke-eda-random-sampling.ipynb,"['Stroke Prediction Dataset', 'Pre-processed Stroke Dataset']",{'Stroke Prediction Dataset'}
598,yaldajafari,yalda jafari,female,https://www.kaggle.com/code/yaldajafari/advance-house-price-step-by-step,D:\learning\thesis\female\yaldajafari\advance-house-price-step-by-step.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
599,yohanb,Yohan,male,https://www.kaggle.com/code/yohanb/t-sne-bokeh,D:\learning\thesis\male\yohanb\t-sne-bokeh.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
600,sundarikonar,Sundari Konar,female,https://www.kaggle.com/code/sundarikonar/spaceship-titanic,D:\learning\thesis\female\sundarikonar\spaceship-titanic.ipynb,['Spaceship Titanic'],{'Spaceship Titanic'}
601,nisasoylu,Nisa Soylu,female,https://www.kaggle.com/code/nisasoylu/nisa-titanik-eda,D:\learning\thesis\female\nisasoylu\nisa-titanik-eda.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
602,nilimajauhari,Neelima Jauhari,female,https://www.kaggle.com/code/nilimajauhari/logistic-regression-model,D:\learning\thesis\female\nilimajauhari\logistic-regression-model.ipynb,['Breast Cancer Wisconsin (Diagnostic) Data Set'],{'Breast Cancer Wisconsin (Diagnostic) Data Set'}
603,samarthgupta39,Samarth Gupta,male,https://www.kaggle.com/code/samarthgupta39/mnist-digit-recognizer,D:\learning\thesis\male\samarthgupta39\mnist-digit-recognizer.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
604,muhammedtausif,Muhammed Tausif,male,https://www.kaggle.com/code/muhammedtausif/kagglers-with-most-followers,D:\learning\thesis\male\muhammedtausif\kagglers-with-most-followers.ipynb,['Meta Kaggle'],{'Meta Kaggle'}
605,roxket,Jon,male,https://www.kaggle.com/code/roxket/testing-28-models-83-accuracy,D:\learning\thesis\male\roxket\testing-28-models-83-accuracy.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
606,mohammedobeidat,Mohammed Obeidat,male,https://www.kaggle.com/code/mohammedobeidat/assignment-decision-tree-titanic,D:\learning\thesis\male\mohammedobeidat\assignment-decision-tree-titanic.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
607,devkhant24,Dev Khant,male,https://www.kaggle.com/code/devkhant24/titanic-survivor-prediction,D:\learning\thesis\male\devkhant24\titanic-survivor-prediction.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
608,fourteenflames,Elena Ikonnikova,female,https://www.kaggle.com/code/fourteenflames/spacetitanic,D:\learning\thesis\female\fourteenflames\spacetitanic.ipynb,['Spaceship Titanic'],{'Spaceship Titanic'}
609,turhancankargin,Turhan Can Kargin,male,https://www.kaggle.com/code/turhancankargin/binary-classification-of-diabetes-data,D:\learning\thesis\male\turhancankargin\binary-classification-of-diabetes-data.ipynb,['Pima Indians Diabetes Database'],{'Pima Indians Diabetes Database'}
610,kononenko,Oleksiy Kononenko,male,https://www.kaggle.com/code/kononenko/icr-lb-scores-by-number-of-teams,D:\learning\thesis\male\kononenko\icr-lb-scores-by-number-of-teams.ipynb,"['ICR - Identifying Age-Related Conditions', 'pip install extra']",{'ICR - Identifying Age-Related Conditions'}
611,olgabelitskaya,Olga Belitskaya,female,https://www.kaggle.com/code/olgabelitskaya/image-generator-2,D:\learning\thesis\female\olgabelitskaya\image-generator-2.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
612,smokingkrils,Ayush Yadav,male,https://www.kaggle.com/code/smokingkrils/titanic-complete-analysis,D:\learning\thesis\male\smokingkrils\titanic-complete-analysis.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
613,umang5916,Umang Aditya,male,https://www.kaggle.com/code/umang5916/cnn-digit-reconizer-accuracy-0-9990,D:\learning\thesis\male\umang5916\cnn-digit-reconizer-accuracy-0-9990.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
614,hosseinfaridnasr,Hossein FaridNasr,male,https://www.kaggle.com/code/hosseinfaridnasr/survival-prediction-using-logistic-regression,D:\learning\thesis\male\hosseinfaridnasr\survival-prediction-using-logistic-regression.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
615,rsizem2,Robert Sizemore,male,https://www.kaggle.com/code/rsizem2/tps-11-21-noisy-labels,D:\learning\thesis\male\rsizem2\tps-11-21-noisy-labels.ipynb,"['Original train.csv for TPS Nov 2021', 'Tabular Playground Series - Nov 2021']",{'Tabular Playground Series - Nov 2021'}
